ID,Recency,Customer_Tenure_Days,Total_Purchases,Avg_Order_Value,Deal_Ratio,Web_channel_ratio,children
7495,72,191,10,15.6,0.2,0.2,1
5029,14,327,4,3.5,0.25,0.0,0
10642,13,546,5,7.4,0.2,0.2,1
2106,99,104,5,6.8,0.2,0.2,0
10364,72,351,4,5.0,0.25,0.25,0
5954,92,263,11,17.454545454545453,0.18181818181818182,0.45454545454545453,1
1137,87,182,17,81.11764705882354,0.058823529411764705,0.23529411764705882,0
2541,7,385,7,6.857142857142857,0.2857142857142857,0.2857142857142857,1
1142,91,189,16,26.75,0.125,0.1875,1
2276,71,423,27,32.148148148148145,0.18518518518518517,0.14814814814814814,1
2807,24,498,27,37.074074074074076,0.1111111111111111,0.2962962962962963,1
6471,17,255,7,8.428571428571429,0.14285714285714285,0.2857142857142857,1
6131,87,210,16,26.9375,0.125,0.25,2
6233,21,660,27,35.96296296296296,0.1111111111111111,0.3333333333333333,1
4148,90,678,19,18.31578947368421,0.3684210526315789,0.2631578947368421,3
4947,44,652,24,85.79166666666667,0.041666666666666664,0.2916666666666667,0
3225,71,454,14,18.928571428571427,0.2857142857142857,0.2857142857142857,1
7540,52,35,13,20.76923076923077,0.15384615384615385,0.15384615384615385,1
10648,78,642,19,67.84210526315789,0.05263157894736842,0.2631578947368421,0
1992,2,179,16,55.8125,0.25,0.125,1
7851,60,280,22,42.09090909090909,0.045454545454545456,0.13636363636363635,0
8594,25,152,9,15.0,0.2222222222222222,0.3333333333333333,1
7059,47,3,19,78.6842105263158,0.05263157894736842,0.15789473684210525,0
2815,46,125,9,13.333333333333334,0.2222222222222222,0.4444444444444444,1
2416,83,118,20,64.4,0.05,0.1,0
7999,17,432,17,102.52941176470588,0.058823529411764705,0.29411764705882354,0
9213,13,606,4,3.75,0.25,0.25,1
9697,86,115,20,27.1,0.15,0.35,2
3916,92,683,25,35.6,0.12,0.28,1
2021,47,459,33,42.06060606060606,0.12121212121212122,0.18181818181818182,1
1581,18,262,4,4.25,0.25,0.25,1
564,81,694,30,30.2,0.23333333333333334,0.26666666666666666,1
6619,91,543,6,7.333333333333333,0.3333333333333333,0.16666666666666666,2
9081,58,42,5,5.0,0.2,0.2,1
178,40,496,26,37.42307692307692,0.15384615384615385,0.3076923076923077,1
916,67,51,6,5.166666666666667,0.3333333333333333,0.16666666666666666,2
5512,19,37,17,30.470588235294116,0.058823529411764705,0.4117647058823529,1
8970,93,614,19,27.894736842105264,0.21052631578947367,0.3157894736842105,1
10581,41,606,21,24.095238095238095,0.3333333333333333,0.3333333333333333,1
5300,60,181,6,11.666666666666666,0.16666666666666666,0.3333333333333333,1
5154,54,322,6,9.0,0.16666666666666666,0.3333333333333333,1
8346,26,679,12,24.666666666666668,0.16666666666666666,0.5,1
1676,30,242,15,17.733333333333334,0.26666666666666666,0.26666666666666666,1
9286,93,627,19,39.31578947368421,0.05263157894736842,0.2631578947368421,0
2426,35,653,29,30.862068965517242,0.034482758620689655,0.1724137931034483,0
5172,4,227,17,61.94117647058823,0.11764705882352941,0.17647058823529413,1
5562,92,368,21,35.0,0.09523809523809523,0.3333333333333333,1
3436,24,154,5,4.0,0.2,0.2,1
3921,96,609,10,20.5,0.1,0.4,0
3403,11,643,21,99.61904761904762,0.09523809523809523,0.09523809523809523,1
22,99,573,14,22.071428571428573,0.14285714285714285,0.42857142857142855,1
10965,72,492,22,78.27272727272727,0.045454545454545456,0.13636363636363635,0
9426,77,533,15,60.0,0.26666666666666666,0.13333333333333333,1
6605,85,214,20,34.1,0.05,0.45,0
3136,88,442,22,30.136363636363637,0.13636363636363635,0.22727272727272727,1
8737,22,85,6,7.166666666666667,0.16666666666666666,0.3333333333333333,1
11088,83,434,18,100.88888888888889,0.05555555555555555,0.2222222222222222,1
716,63,38,27,36.148148148148145,0.1111111111111111,0.2222222222222222,1
466,9,452,21,35.523809523809526,0.047619047619047616,0.19047619047619047,0
9135,92,692,6,10.666666666666666,0.3333333333333333,0.16666666666666666,2
10623,2,226,5,6.4,0.2,0.2,1
8151,6,547,9,29.22222222222222,0.1111111111111111,0.4444444444444444,0
5140,66,674,21,68.80952380952381,0.09523809523809523,0.19047619047619047,1
10160,49,373,5,9.2,0.2,0.2,1
4945,29,599,28,43.214285714285715,0.07142857142857142,0.35714285714285715,0
10584,77,209,24,39.375,0.041666666666666664,0.20833333333333334,1
6071,77,345,22,52.59090909090909,0.045454545454545456,0.13636363636363635,0
3386,71,373,8,17.125,0.125,0.25,0
8939,49,560,25,29.2,0.24,0.2,1
9925,97,400,12,18.0,0.25,0.3333333333333333,1
4320,6,458,23,41.0,0.043478260869565216,0.2608695652173913,1
5389,93,252,16,21.6875,0.1875,0.375,2
6036,78,104,19,101.26315789473684,0.05263157894736842,0.2631578947368421,0
182,62,414,17,23.352941176470587,0.23529411764705882,0.35294117647058826,1
203,47,441,22,94.95454545454545,0.045454545454545456,0.22727272727272727,0
11025,9,511,11,12.545454545454545,0.36363636363636365,0.2727272727272727,2
10203,77,364,5,8.4,0.2,0.2,1
4607,24,310,17,45.705882352941174,0.058823529411764705,0.23529411764705882,0
3711,19,120,20,95.1,0.05,0.3,0
3696,67,153,7,7.428571428571429,0.2857142857142857,0.2857142857142857,2
2532,95,120,13,127.0,0.07692307692307693,0.15384615384615385,0
9214,48,317,13,27.53846153846154,0.07692307692307693,0.38461538461538464,0
4943,73,637,16,107.9375,0.0625,0.125,0
35,35,659,10,21.0,0.3,0.2,1
2258,76,572,5,8.4,0.2,0.2,1
4322,20,214,20,64.55,0.05,0.2,0
713,72,21,15,29.466666666666665,0.06666666666666667,0.26666666666666666,0
4702,20,686,17,111.47058823529412,0.058823529411764705,0.23529411764705882,0
3281,69,238,19,21.63157894736842,0.3157894736842105,0.21052631578947367,2
702,80,499,19,27.42105263157895,0.21052631578947367,0.21052631578947367,1
2004,65,284,17,68.70588235294117,0.058823529411764705,0.23529411764705882,1
4769,52,11,23,21.434782608695652,0.30434782608695654,0.34782608695652173,2
4437,65,431,12,21.666666666666668,0.16666666666666666,0.25,2
8724,57,377,7,6.571428571428571,0.2857142857142857,0.2857142857142857,1
10741,70,444,16,19.9375,0.25,0.375,1
1991,0,162,7,13.714285714285714,0.14285714285714285,0.2857142857142857,1
6931,19,134,16,66.375,0.0625,0.5,0
11096,50,325,12,19.333333333333332,0.16666666666666666,0.16666666666666666,1
304,67,188,9,8.444444444444445,0.3333333333333333,0.3333333333333333,1
3665,46,234,9,6.0,0.3333333333333333,0.3333333333333333,1
10591,37,692,11,18.272727272727273,0.18181818181818182,0.36363636363636365,1
5036,38,578,14,29.0,0.14285714285714285,0.2857142857142857,1
5547,9,326,20,95.95,0.05,0.35,0
7822,56,390,20,33.1,0.1,0.2,1
8541,98,113,8,5.125,0.25,0.25,1
10955,68,173,14,114.28571428571429,0.07142857142857142,0.21428571428571427,0
4368,72,208,8,16.75,0.125,0.375,1
9671,47,154,10,6.9,0.4,0.3,2
2256,33,92,6,3.5,0.3333333333333333,0.16666666666666666,2
4279,87,90,7,7.714285714285714,0.2857142857142857,0.14285714285714285,2
5371,0,82,8,11.375,0.25,0.375,1
9240,73,142,18,29.22222222222222,0.1111111111111111,0.3333333333333333,1
9460,74,437,8,20.25,0.125,0.375,0
9504,4,235,25,40.32,0.04,0.12,0
8692,50,655,16,15.0,0.375,0.25,2
448,57,485,21,37.857142857142854,0.09523809523809523,0.2857142857142857,1
8314,30,450,19,93.26315789473684,0.05263157894736842,0.2631578947368421,0
8420,27,330,8,8.0,0.25,0.25,0
3174,61,403,20,97.85,0.05,0.25,1
7685,4,293,7,11.142857142857142,0.14285714285714285,0.2857142857142857,1
3179,75,378,19,82.73684210526316,0.0,0.3157894736842105,0
9780,12,369,26,30.576923076923077,0.07692307692307693,0.3076923076923077,1
10681,13,165,26,34.19230769230769,0.19230769230769232,0.23076923076923078,1
10232,9,236,15,22.066666666666666,0.2,0.2,1
4184,48,22,12,22.083333333333332,0.16666666666666666,0.25,1
9120,80,571,19,56.05263157894737,0.21052631578947367,0.21052631578947367,1
891,60,295,4,2.75,0.25,0.25,2
10381,43,359,4,5.25,0.25,0.25,1
3525,19,569,4,4.25,0.25,0.25,2
6818,26,655,16,23.0625,0.3125,0.3125,1
3526,58,153,6,6.333333333333333,0.3333333333333333,0.16666666666666666,2
8181,42,289,11,16.09090909090909,0.2727272727272727,0.36363636363636365,1
1029,27,332,12,23.25,0.08333333333333333,0.4166666666666667,1
7369,56,270,7,8.857142857142858,0.2857142857142857,0.2857142857142857,1
2574,27,514,21,58.57142857142857,0.14285714285714285,0.2857142857142857,1
8159,10,89,11,16.545454545454547,0.2727272727272727,0.36363636363636365,2
1160,48,310,10,4.9,0.4,0.3,2
10242,39,286,8,9.375,0.25,0.25,2
5253,85,355,16,14.1875,0.375,0.25,2
5966,64,596,15,14.333333333333334,0.3333333333333333,0.2,2
5314,69,468,20,22.2,0.35,0.35,1
5081,54,252,5,9.4,0.2,0.2,2
5123,57,440,7,20.428571428571427,0.14285714285714285,0.2857142857142857,0
5756,64,87,7,7.857142857142857,0.2857142857142857,0.2857142857142857,1
8036,10,72,11,5.7272727272727275,0.36363636363636365,0.18181818181818182,2
9058,65,644,22,84.86363636363636,0.045454545454545456,0.22727272727272727,0
5057,74,288,20,30.55,0.1,0.2,1
254,4,43,18,26.27777777777778,0.16666666666666666,0.3888888888888889,1
4179,94,313,6,9.166666666666666,0.16666666666666666,0.16666666666666666,0
3710,41,625,7,11.571428571428571,0.2857142857142857,0.2857142857142857,1
7627,25,564,21,99.33333333333333,0.0,0.23809523809523808,0
4501,94,231,20,73.9,0.05,0.15,0
6424,9,150,5,9.8,0.2,0.2,1
3075,47,291,15,25.466666666666665,0.06666666666666667,0.2,0
4992,12,283,9,7.666666666666667,0.3333333333333333,0.3333333333333333,1
5252,80,611,6,11.166666666666666,0.16666666666666666,0.3333333333333333,1
7444,20,253,6,5.0,0.3333333333333333,0.16666666666666666,2
6919,39,390,9,7.0,0.3333333333333333,0.2222222222222222,1
3537,57,681,10,7.9,0.3,0.3,1
10277,27,493,5,8.4,0.2,0.2,1
2453,83,667,23,35.608695652173914,0.13043478260869565,0.21739130434782608,1
7972,79,285,17,67.70588235294117,0.058823529411764705,0.17647058823529413,0
895,69,567,20,29.7,0.15,0.25,2
1177,77,519,11,11.727272727272727,0.36363636363636365,0.2727272727272727,2
7141,15,547,12,17.75,0.3333333333333333,0.4166666666666667,1
7232,99,138,7,9.571428571428571,0.2857142857142857,0.14285714285714285,1
8477,61,475,5,5.6,0.2,0.2,3
2457,23,611,6,7.5,0.3333333333333333,0.16666666666666666,1
988,84,53,18,66.27777777777777,0.05555555555555555,0.3333333333333333,0
7930,74,314,12,22.333333333333332,0.16666666666666666,0.25,0
4587,90,346,12,22.166666666666668,0.08333333333333333,0.25,0
6682,41,565,5,7.4,0.2,0.2,1
6222,28,244,7,5.285714285714286,0.2857142857142857,0.2857142857142857,3
10299,73,597,25,35.28,0.12,0.24,0
3083,88,338,18,20.72222222222222,0.2777777777777778,0.3333333333333333,2
8953,94,419,6,5.833333333333333,0.3333333333333333,0.16666666666666666,3
1503,31,391,1,107.0,0.0,0.0,2
8650,31,468,5,8.4,0.2,0.2,2
10862,6,681,17,19.176470588235293,0.29411764705882354,0.058823529411764705,1
2782,23,353,17,23.764705882352942,0.17647058823529413,0.35294117647058826,1
6941,92,350,6,15.833333333333334,0.16666666666666666,0.3333333333333333,0
10972,52,111,14,67.07142857142857,0.07142857142857142,0.2857142857142857,0
10708,50,183,5,6.6,0.2,0.2,1
6583,54,391,21,46.714285714285715,0.047619047619047616,0.2857142857142857,0
3641,93,525,7,5.142857142857143,0.2857142857142857,0.2857142857142857,1
10156,56,391,20,61.85,0.05,0.4,1
4299,28,646,34,53.6764705882353,0.20588235294117646,0.3235294117647059,1
3469,94,661,9,11.444444444444445,0.3333333333333333,0.3333333333333333,2
5063,76,558,12,15.916666666666666,0.25,0.3333333333333333,1
10727,43,222,25,63.44,0.08,0.28,1
9624,46,16,14,68.78571428571429,0.07142857142857142,0.21428571428571427,0
5156,13,165,26,34.19230769230769,0.19230769230769232,0.23076923076923078,1
4376,27,134,7,13.285714285714286,0.14285714285714285,0.2857142857142857,0
8923,12,437,21,75.57142857142857,0.047619047619047616,0.2857142857142857,0
8461,3,111,4,4.0,0.25,0.25,3
6945,72,390,32,42.96875,0.03125,0.28125,0
944,6,537,14,28.071428571428573,0.07142857142857142,0.2857142857142857,1
1907,53,639,26,56.80769230769231,0.19230769230769232,0.3076923076923077,1
701,58,235,18,65.5,0.1111111111111111,0.3333333333333333,1
3856,78,632,26,38.65384615384615,0.15384615384615385,0.15384615384615385,1
4149,57,47,21,64.19047619047619,0.047619047619047616,0.23809523809523808,0
2131,37,546,23,56.82608695652174,0.17391304347826086,0.391304347826087,1
2942,20,418,15,32.4,0.13333333333333333,0.3333333333333333,1
1173,73,476,13,173.23076923076923,0.07692307692307693,0.3076923076923077,0
4381,56,315,17,13.823529411764707,0.4117647058823529,0.17647058823529413,2
4611,36,524,30,57.46666666666667,0.0,0.3,0
3376,9,198,11,21.363636363636363,0.09090909090909091,0.2727272727272727,1
4679,42,37,28,39.0,0.10714285714285714,0.25,1
10928,28,286,17,35.23529411764706,0.11764705882352941,0.4117647058823529,1
4248,23,132,19,105.6842105263158,0.0,0.21052631578947367,0
6728,38,671,6,8.0,0.3333333333333333,0.16666666666666666,1
6661,63,686,32,36.6875,0.15625,0.28125,1
4725,71,77,7,9.571428571428571,0.14285714285714285,0.14285714285714285,1
3277,9,695,15,24.333333333333332,0.13333333333333333,0.4666666666666667,1
5555,81,142,0,0.0,0.0,0.0,0
2564,87,176,10,16.5,0.2,0.3,1
946,92,645,11,19.09090909090909,0.18181818181818182,0.2727272727272727,0
3867,36,302,26,42.11538461538461,0.038461538461538464,0.34615384615384615,1
6940,86,251,12,18.583333333333332,0.3333333333333333,0.25,3
55,83,569,22,27.136363636363637,0.18181818181818182,0.3181818181818182,1
7093,74,227,4,5.5,0.25,0.0,1
5084,87,186,24,44.333333333333336,0.041666666666666664,0.25,1
1777,29,660,6,12.333333333333334,0.16666666666666666,0.3333333333333333,0
8162,88,544,5,5.2,0.2,0.2,0
10826,77,548,5,12.0,0.2,0.2,0
8754,25,409,4,5.0,0.25,0.25,1
1987,34,277,7,8.428571428571429,0.2857142857142857,0.2857142857142857,1
11007,43,416,5,6.8,0.2,0.2,1
7426,76,234,12,16.5,0.25,0.25,2
9153,81,335,28,37.42857142857143,0.10714285714285714,0.25,1
10379,87,233,21,27.333333333333332,0.23809523809523808,0.23809523809523808,2
9204,33,655,17,60.529411764705884,0.23529411764705882,0.23529411764705882,1
3197,38,195,20,33.5,0.1,0.3,1
2920,63,575,16,61.875,0.125,0.125,1
6961,26,38,4,2.75,0.25,0.25,2
4673,17,607,21,59.095238095238095,0.14285714285714285,0.47619047619047616,1
9937,75,178,17,33.88235294117647,0.058823529411764705,0.11764705882352941,0
8779,13,378,12,14.333333333333334,0.3333333333333333,0.3333333333333333,1
9596,19,188,20,33.2,0.05,0.15,0
2891,51,254,23,40.34782608695652,0.08695652173913043,0.34782608695652173,1
4910,81,668,30,69.13333333333334,0.03333333333333333,0.36666666666666664,0
75,32,339,15,31.133333333333333,0.06666666666666667,0.5333333333333333,0
10120,84,248,12,21.416666666666668,0.16666666666666666,0.25,1
6327,87,192,17,67.41176470588235,0.058823529411764705,0.11764705882352941,0
10142,99,479,20,34.45,0.1,0.25,1
9826,96,655,22,96.0909090909091,0.045454545454545456,0.22727272727272727,0
1501,21,694,44,39.02272727272727,0.3409090909090909,0.0,0
10767,40,44,21,64.0952380952381,0.047619047619047616,0.14285714285714285,0
7279,3,272,15,69.6,0.06666666666666667,0.26666666666666666,0
7230,98,633,22,22.40909090909091,0.2727272727272727,0.18181818181818182,1
143,73,308,13,73.61538461538461,0.07692307692307693,0.38461538461538464,0
450,90,352,12,22.5,0.25,0.08333333333333333,1
9316,29,239,5,5.8,0.2,0.2,0
6379,3,396,9,13.444444444444445,0.3333333333333333,0.2222222222222222,2
9239,94,338,8,15.75,0.125,0.25,2
8315,65,95,4,5.75,0.25,0.25,0
2868,33,447,8,7.125,0.375,0.25,2
10888,46,238,20,31.8,0.1,0.4,0
1277,29,81,28,35.857142857142854,0.03571428571428571,0.35714285714285715,0
9977,99,285,20,36.7,0.15,0.45,1
10196,26,109,20,30.7,0.1,0.4,2
6384,30,138,21,69.19047619047619,0.14285714285714285,0.23809523809523808,1
8029,27,61,15,108.06666666666666,0.06666666666666667,0.2,0
968,24,185,12,15.583333333333334,0.25,0.3333333333333333,1
6988,93,535,22,65.5909090909091,0.09090909090909091,0.36363636363636365,1
4472,34,2,6,9.5,0.16666666666666666,0.16666666666666666,1
6991,88,445,20,31.85,0.1,0.45,1
3336,96,220,14,67.71428571428571,0.21428571428571427,0.14285714285714285,1
4301,10,535,5,11.8,0.2,0.2,1
1940,26,352,4,4.5,0.25,0.25,1
1272,49,616,26,34.73076923076923,0.15384615384615385,0.2692307692307692,1
1388,11,494,8,14.0,0.25,0.25,1
1044,44,411,20,29.8,0.15,0.25,0
6969,75,326,13,17.923076923076923,0.23076923076923078,0.3076923076923077,1
10479,64,569,11,137.36363636363637,0.09090909090909091,0.2727272727272727,0
3619,19,644,17,67.76470588235294,0.058823529411764705,0.29411764705882354,0
1715,45,503,7,6.857142857142857,0.2857142857142857,0.2857142857142857,1
10159,77,455,31,38.225806451612904,0.1935483870967742,0.3548387096774194,1
1463,9,92,4,5.25,0.25,0.25,2
5114,1,557,16,60.3125,0.125,0.3125,1
4990,90,423,21,41.38095238095238,0.047619047619047616,0.5238095238095238,0
4329,43,37,6,2.6666666666666665,0.3333333333333333,0.16666666666666666,1
10936,79,501,16,121.6875,0.0625,0.3125,0
4692,19,697,12,5.916666666666667,0.4166666666666667,0.3333333333333333,1
7212,99,21,6,10.833333333333334,0.16666666666666666,0.3333333333333333,1
6086,62,218,24,57.5,0.041666666666666664,0.25,0
437,41,155,23,44.65217391304348,0.043478260869565216,0.13043478260869565,0
11171,60,261,21,19.571428571428573,0.3333333333333333,0.2857142857142857,3
11101,17,440,26,32.15384615384615,0.038461538461538464,0.4230769230769231,0
5329,24,275,4,2.75,0.25,0.0,2
610,60,691,23,20.869565217391305,0.34782608695652173,0.30434782608695654,2
9384,57,382,23,26.347826086956523,0.30434782608695654,0.17391304347826086,2
5956,74,256,16,17.75,0.3125,0.375,3
10430,22,263,14,105.14285714285714,0.21428571428571427,0.2857142857142857,2
7875,46,61,26,64.5,0.038461538461538464,0.15384615384615385,0
7072,69,457,19,70.26315789473684,0.10526315789473684,0.42105263157894735,1
6255,29,26,13,25.692307692307693,0.07692307692307693,0.3076923076923077,1
6516,37,468,4,4.5,0.25,0.25,1
5564,26,689,20,66.9,0.1,0.35,1
5682,8,463,30,36.63333333333333,0.13333333333333333,0.2,1
7458,26,480,8,12.125,0.25,0.375,2
5237,79,179,9,7.0,0.3333333333333333,0.2222222222222222,3
7761,71,332,9,12.11111111111111,0.2222222222222222,0.3333333333333333,1
5278,83,155,21,42.95238095238095,0.047619047619047616,0.2857142857142857,0
3560,57,413,20,78.7,0.05,0.2,0
7235,37,202,9,4.222222222222222,0.3333333333333333,0.2222222222222222,1
10548,30,112,24,40.0,0.041666666666666664,0.125,0
2281,34,287,4,7.0,0.25,0.25,1
4073,0,151,28,43.392857142857146,0.03571428571428571,0.35714285714285715,0
6974,89,180,22,68.04545454545455,0.045454545454545456,0.2727272727272727,0
7938,92,269,17,26.41176470588235,0.11764705882352941,0.17647058823529413,1
7094,87,186,24,44.333333333333336,0.041666666666666664,0.25,1
3667,20,486,25,70.28,0.04,0.32,0
7723,56,58,21,68.57142857142857,0.047619047619047616,0.38095238095238093,0
3870,28,505,24,41.916666666666664,0.041666666666666664,0.2916666666666667,0
4012,55,687,23,53.30434782608695,0.21739130434782608,0.30434782608695654,1
5909,25,283,20,58.55,0.25,0.15,1
10470,0,471,8,11.5,0.25,0.25,1
6488,86,84,8,12.375,0.125,0.375,1
10270,8,269,8,8.25,0.25,0.375,1
6887,33,66,19,29.68421052631579,0.10526315789473684,0.42105263157894735,2
6406,13,244,21,67.95238095238095,0.047619047619047616,0.2857142857142857,0
7573,12,415,6,14.333333333333334,0.16666666666666666,0.3333333333333333,1
4508,92,38,19,43.8421052631579,0.05263157894736842,0.10526315789473684,0
221,90,428,12,20.166666666666668,0.25,0.25,1
5331,8,656,17,109.94117647058823,0.058823529411764705,0.17647058823529413,0
1911,6,662,29,47.03448275862069,0.034482758620689655,0.3793103448275862,0
20,91,301,8,22.875,0.125,0.25,1
8786,52,399,18,25.0,0.2222222222222222,0.3333333333333333,1
10582,3,361,21,36.095238095238095,0.09523809523809523,0.23809523809523808,1
1915,57,199,20,75.35,0.05,0.4,0
8897,9,431,25,26.16,0.32,0.28,2
2371,22,442,9,9.0,0.3333333333333333,0.2222222222222222,2
4303,76,568,1,137.0,0.0,0.0,1
6825,86,480,4,4.0,0.25,0.25,2
1072,64,303,8,11.625,0.25,0.25,1
4964,90,154,18,64.33333333333333,0.05555555555555555,0.1111111111111111,0
2461,79,193,6,7.166666666666667,0.3333333333333333,0.16666666666666666,2
10736,28,290,22,69.31818181818181,0.09090909090909091,0.2727272727272727,1
3194,86,85,19,64.73684210526316,0.05263157894736842,0.21052631578947367,0
10839,42,76,6,4.833333333333333,0.3333333333333333,0.16666666666666666,2
49,39,49,5,5.0,0.2,0.2,1
4290,8,102,4,6.0,0.25,0.25,1
10219,40,376,5,7.6,0.2,0.2,1
4211,5,608,7,8.142857142857142,0.2857142857142857,0.2857142857142857,1
1135,96,134,12,3.9166666666666665,0.4166666666666667,0.25,2
6299,28,543,24,33.875,0.25,0.25,1
10846,22,31,22,28.59090909090909,0.2727272727272727,0.3181818181818182,1
347,30,659,17,22.176470588235293,0.23529411764705882,0.4117647058823529,1
6543,45,530,14,115.14285714285714,0.07142857142857142,0.21428571428571427,0
10446,58,599,17,42.88235294117647,0.058823529411764705,0.29411764705882354,0
3479,49,345,6,8.333333333333334,0.16666666666666666,0.3333333333333333,0
11075,37,243,15,18.0,0.26666666666666666,0.2,2
4442,70,450,9,19.666666666666668,0.2222222222222222,0.1111111111111111,1
199,33,525,13,24.23076923076923,0.07692307692307693,0.3076923076923077,0
6722,98,1,23,33.34782608695652,0.13043478260869565,0.43478260869565216,1
796,17,614,26,41.19230769230769,0.11538461538461539,0.4230769230769231,1
3749,54,484,24,65.83333333333333,0.041666666666666664,0.25,0
8523,39,197,10,6.0,0.3,0.4,1
310,81,198,21,27.285714285714285,0.19047619047619047,0.19047619047619047,1
8629,71,460,5,8.2,0.2,0.2,2
236,62,526,10,17.0,0.3,0.2,2
9930,8,236,28,41.67857142857143,0.03571428571428571,0.21428571428571427,0
3483,76,449,25,61.04,0.12,0.08,0
4599,66,237,21,21.80952380952381,0.2857142857142857,0.3333333333333333,2
7326,83,98,6,10.5,0.16666666666666666,0.16666666666666666,1
7352,28,251,17,23.823529411764707,0.23529411764705882,0.17647058823529413,1
2350,87,464,20,51.35,0.35,0.15,2
9145,43,449,22,67.18181818181819,0.09090909090909091,0.22727272727272727,1
2964,0,256,5,14.4,0.2,0.2,0
5585,1,435,7,6.857142857142857,0.2857142857142857,0.2857142857142857,1
9687,1,29,16,45.375,0.0625,0.3125,0
3732,72,510,27,31.85185185185185,0.2222222222222222,0.18518518518518517,1
6303,72,218,22,68.04545454545455,0.0,0.22727272727272727,0
11176,12,48,18,27.5,0.1111111111111111,0.2777777777777778,1
2986,89,109,4,5.0,0.25,0.25,2
7462,67,582,19,30.0,0.15789473684210525,0.5263157894736842,0
3900,54,92,21,36.61904761904762,0.047619047619047616,0.42857142857142855,1
7034,34,301,7,7.857142857142857,0.2857142857142857,0.2857142857142857,1
9493,15,420,18,100.44444444444444,0.05555555555555555,0.2777777777777778,0
1143,43,325,7,7.857142857142857,0.2857142857142857,0.2857142857142857,1
1,0,14,18,32.05555555555556,0.05555555555555555,0.3888888888888889,0
3855,74,437,8,20.25,0.125,0.375,0
5536,61,403,20,97.85,0.05,0.25,1
5989,51,439,24,65.66666666666667,0.041666666666666664,0.4166666666666667,1
9499,97,418,17,95.05882352941177,0.17647058823529413,0.17647058823529413,3
6768,75,533,6,6.0,0.3333333333333333,0.16666666666666666,3
2150,83,414,22,67.36363636363636,0.045454545454545456,0.36363636363636365,1
6646,23,120,5,4.4,0.2,0.2,1
4887,65,219,6,10.5,0.16666666666666666,0.3333333333333333,2
8560,94,657,18,37.77777777777778,0.05555555555555555,0.3333333333333333,0
3321,42,420,20,27.1,0.15,0.35,2
11003,10,270,7,7.142857142857143,0.2857142857142857,0.2857142857142857,1
10402,94,500,6,6.5,0.3333333333333333,0.16666666666666666,2
9904,50,457,28,37.25,0.17857142857142858,0.21428571428571427,1
6141,46,430,14,27.5,0.14285714285714285,0.42857142857142855,1
5687,98,644,27,60.48148148148148,0.037037037037037035,0.25925925925925924,0
10856,42,362,5,9.2,0.2,0.2,1
5121,30,100,20,38.05,0.1,0.35,1
4186,11,328,9,8.444444444444445,0.3333333333333333,0.2222222222222222,2
368,61,577,14,20.714285714285715,0.21428571428571427,0.21428571428571427,1
3312,12,48,11,8.090909090909092,0.36363636363636365,0.2727272727272727,1
11121,76,596,11,6.363636363636363,0.36363636363636365,0.36363636363636365,1
5332,2,337,17,62.705882352941174,0.058823529411764705,0.17647058823529413,0
5848,43,167,19,105.73684210526316,0.05263157894736842,0.2631578947368421,0
10343,27,638,19,70.78947368421052,0.10526315789473684,0.15789473684210525,0
5935,60,552,23,33.21739130434783,0.13043478260869565,0.30434782608695654,1
2895,79,249,11,17.727272727272727,0.18181818181818182,0.2727272727272727,1
10262,96,415,11,4.818181818181818,0.36363636363636365,0.2727272727272727,2
7848,17,381,13,28.307692307692307,0.15384615384615385,0.38461538461538464,1
9477,0,169,20,27.2,0.15,0.3,1
4856,38,600,25,74.12,0.04,0.28,0
7186,43,34,6,5.833333333333333,0.3333333333333333,0.16666666666666666,2
5794,1,104,18,24.77777777777778,0.16666666666666666,0.3888888888888889,1
1456,25,454,31,38.064516129032256,0.22580645161290322,0.3225806451612903,1
4877,2,117,5,8.2,0.2,0.2,1
425,66,495,22,33.04545454545455,0.13636363636363635,0.2727272727272727,2
3007,49,633,6,6.666666666666667,0.3333333333333333,0.16666666666666666,2
1031,5,420,26,40.84615384615385,0.038461538461538464,0.23076923076923078,0
4297,71,154,7,5.714285714285714,0.2857142857142857,0.2857142857142857,1
807,35,134,17,17.176470588235293,0.35294117647058826,0.35294117647058826,2
9553,94,536,4,3.75,0.25,0.0,0
4271,80,633,17,20.058823529411764,0.35294117647058826,0.23529411764705882,1
4120,61,194,13,28.384615384615383,0.15384615384615385,0.46153846153846156,1
2036,29,383,17,23.58823529411765,0.17647058823529413,0.23529411764705882,1
115,0,460,17,23.11764705882353,0.17647058823529413,0.29411764705882354,1
4259,80,278,4,2.5,0.25,0.25,2
8687,54,419,16,30.375,0.1875,0.125,1
2447,71,620,7,9.857142857142858,0.2857142857142857,0.2857142857142857,1
10140,27,274,17,101.58823529411765,0.058823529411764705,0.29411764705882354,0
9353,61,174,16,62.1875,0.125,0.3125,1
3623,55,18,10,4.5,0.3,0.4,1
738,35,86,12,15.166666666666666,0.3333333333333333,0.25,2
7631,34,266,23,43.0,0.043478260869565216,0.21739130434782608,1
4789,95,285,18,93.16666666666667,0.05555555555555555,0.2222222222222222,0
773,64,364,23,25.869565217391305,0.30434782608695654,0.2608695652173913,2
10602,30,500,9,17.333333333333332,0.2222222222222222,0.3333333333333333,1
1446,12,85,28,43.785714285714285,0.03571428571428571,0.21428571428571427,0
